no_                 ;order type code;Units;Order Date             ;Item category code;Brand Code
938884;ZT             ;                4040.00000000000000000000;2020-03-01 00:00:00.000;K                 ;B4
994239;ZT             ;                40120.00000000000000000000;2020-03-01 00:00:00.000;K                 ;B4
994682;ZT             ;                300.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994685;ZT             ;                300.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994692;ZT             ;                6440.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994226;ZT             ;                4940.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994222;ZT             ;                4940.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994239;ZT             ;                4940.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994290;ZT             ;                4940.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994299;ZT             ;                4400.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994295;ZT             ;                4400.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994253;ZT             ;                4400.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994259;ZT             ;                4400.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994689;ZT             ;                300.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994689;ZT             ;                300.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994202;ZT             ;                6440.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994222;ZT             ;                4400.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994293;ZT             ;                4940.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994292;ZT             ;                4400.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994245;ZT             ;                4400.00000000000000000000;2020-01-03 00:00:00.000;K                 ;B4
994838;ZT             ;                1204.00000000000000000000;2020-01-03 00:00:00.000;B                 ;B1
994839;ZT             ;                4012.00000000000000000000;2020-01-03 00:00:00.000;B                 ;B1
994889;ZT             ;                4012.00000000000000000000;2020-01-03 00:00:00.000;B                 ;B1
994862;ZT             ;               440404.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
994824;ZT             ;                12540.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
994822;ZT             ;               4001212.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
994834;ZT             ;               4001212.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B1
994893;ZT             ;                4012.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B1
994439;ZT             ;                460.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B1
994490;ZT             ;                460.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B1
994662;ZK             ;                 60.00000000000000000000;2020-01-03 00:00:00.000;B                 ;B1
994889;ZK             ;                 96.00000000000000000000;2020-01-03 00:00:00.000;B                 ;B1
994820;ZK             ;                 96.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999300;ZT             ;                 46.00000000000000000000;2020-01-16 00:00:00.000;A                 ;B1
999309;ZT             ;                 40.00000000000000000000;2020-01-16 00:00:00.000;A                 ;B1
999343;ZT             ;                 120.00000000000000000000;2020-01-16 00:00:00.000;A                 ;B1
999349;ZT             ;                 60.00000000000000000000;2020-01-16 00:00:00.000;A                 ;B1
999346;ZT             ;                 45.00000000000000000000;2020-01-16 00:00:00.000;A                 ;B1
999325;ZT             ;                 440.00000000000000000000;2020-01-16 00:00:00.000;A                 ;B1
999328;ZT             ;                 50.00000000000000000000;2020-01-16 00:00:00.000;A                 ;B1
999295;ZT             ;                 46.00000000000000000000;2020-02-16 00:00:00.000;A                 ;B1
999302;ZT             ;                  12.00000000000000000000;2020-02-16 00:00:00.000;A                 ;B1
999308;ZT             ;                  6.00000000000000000000;2020-02-16 00:00:00.000;A                 ;B1
999289;ZT             ;                  4.00000000000000000000;2020-03-16 00:00:00.000;A                 ;B1
999324;ZT             ;                 120.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B12
996609;ZT             ;               46040.00000000000000000000;2020-01-16 00:00:00.000;K                 ;B13
990096;ZT             ;                360.00000000000000000000;2019-08-30 00:00:00.000;A                 ;B12
932498;ZT             ;                 44.00000000000000000000;2019-02-02 00:00:00.000;A                 ;B5
932458;ZT             ;                  12.00000000000000000000;2019-02-02 00:00:00.000;A                 ;B5
999959;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999960;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999926;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999982;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999983;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999980;ZT             ;                 40.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
999984;ZT             ;                 40.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
999989;ZT             ;                 40.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
999985;ZT             ;                 40.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
999989;ZT             ;                 40.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
999995;ZT             ;                 40.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
999996;ZT             ;                 40.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
999992;ZT             ;                 40.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
999504;ZT             ;                 40.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
999960;ZT             ;                 90.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999926;ZT             ;                406.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999982;ZT             ;                44040.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999983;ZT             ;                406.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999984;ZT             ;                44040.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
999989;ZT             ;                 90.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
999985;ZT             ;                 90.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
999989;ZT             ;                 66.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
906362;ZT             ;                4040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
994824;ZK             ;                 96.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
994822;ZK             ;                 96.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
994834;ZK             ;                456.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B1
994893;ZK             ;                456.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B1
994432;ZK             ;                404.00000000000000000000;2020-02-10 00:00:00.000;B                 ;B1
994293;ZK             ;                404.00000000000000000000;2020-02-20 00:00:00.000;B                 ;B1
994296;ZK             ;                404.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B1
994660;ZT             ;                300.00000000000000000000;2020-01-03 00:00:00.000;B                 ;B1
992459;ZT             ;                4000.00000000000000000000;2020-01-03 00:00:00.000;B                 ;B1
994429;ZT             ;                450.00000000000000000000;2020-01-20 00:00:00.000;B                 ;B1
994900;ZT             ;               41246.00000000000000000000;2020-01-20 00:00:00.000;B                 ;B1
942535;ZT             ;                300.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
922003;ZT             ;                400.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
